Action	Reward
{'layer0_row21': [0, 21]}	tensor(-0.8884)
{'layer0_row297': [0, 297]}	tensor(-0.8859)
{'layer0_row135': [0, 135]}	tensor(-0.8827)
{'layer0_row171': [0, 171]}	tensor(-0.8783)
{'layer0_row57': [0, 57]}	tensor(-0.8765)
{'layer1_row89': [1, 89]}	tensor(-0.8737)
{'layer0_row86': [0, 86]}	tensor(-0.8731)
{'layer1_row53': [1, 53]}	tensor(-0.8694)
{'layer0_row288': [0, 288]}	tensor(-0.8697)
{'layer0_row29': [0, 29]}	tensor(-0.8651)
{'layer1_row57': [1, 57]}	tensor(-0.8625)
{'layer0_row202': [0, 202]}	tensor(-0.8624)
{'layer0_row270': [0, 270]}	tensor(-0.8586)
{'layer1_row81': [1, 81]}	tensor(-0.8557)
{'layer0_row3': [0, 3]}	tensor(-0.8548)
{'layer1_row26': [1, 26]}	tensor(-0.8526)
{'layer0_row281': [0, 281]}	tensor(-0.8512)
{'layer0_row131': [0, 131]}	tensor(-0.8473)
{'layer0_row208': [0, 208]}	tensor(-0.8447)
{'layer0_row120': [0, 120]}	tensor(-0.8428)
{'layer0_row149': [0, 149]}	tensor(-0.8387)
{'layer0_row15': [0, 15]}	tensor(-0.8365)
{'layer0_row200': [0, 200]}	tensor(-0.8329)
{'layer0_row142': [0, 142]}	tensor(-0.8306)
{'layer0_row249': [0, 249]}	tensor(-0.8275)
{'layer1_row3': [1, 3]}	tensor(-0.8248)
{'layer0_row238': [0, 238]}	tensor(-0.8236)
{'layer1_row38': [1, 38]}	tensor(-0.8200)
{'layer1_row20': [1, 20]}	tensor(-0.8194)
{'layer0_row94': [0, 94]}	tensor(-0.8189)
{'layer0_row169': [0, 169]}	tensor(-0.8152)
{'layer0_row158': [0, 158]}	tensor(-0.8129)
{'layer1_row37': [1, 37]}	tensor(-0.8090)
{'layer0_row164': [0, 164]}	tensor(-0.8090)
{'layer0_row134': [0, 134]}	tensor(-0.8053)
{'layer1_row52': [1, 52]}	tensor(-0.8037)
{'layer0_row246': [0, 246]}	tensor(-0.8024)
{'layer0_row228': [0, 228]}	tensor(-0.8000)
{'layer0_row212': [0, 212]}	tensor(-0.7971)
{'layer1_row24': [1, 24]}	tensor(-0.7933)
{'layer0_row190': [0, 190]}	tensor(-0.7918)
{'layer0_row189': [0, 189]}	tensor(-0.7898)
{'layer1_row40': [1, 40]}	tensor(-0.7865)
{'layer1_row8': [1, 8]}	tensor(-0.7858)
{'layer0_row122': [0, 122]}	tensor(-0.7848)
{'layer0_row257': [0, 257]}	tensor(-0.7820)
{'layer0_row292': [0, 292]}	tensor(-0.7787)
{'layer1_row25': [1, 25]}	tensor(-0.7752)
{'layer0_row93': [0, 93]}	tensor(-0.7750)
{'layer0_row99': [0, 99]}	tensor(-0.7723)
{'layer0_row192': [0, 192]}	tensor(-0.7692)
{'layer1_row5': [1, 5]}	tensor(-0.7667)
{'layer0_row136': [0, 136]}	tensor(-0.7650)
{'layer0_row102': [0, 102]}	tensor(-0.7627)
{'layer1_row82': [1, 82]}	tensor(-0.7594)
{'layer0_row38': [0, 38]}	tensor(-0.7583)
{'layer1_row47': [1, 47]}	tensor(-0.7554)
{'layer1_row64': [1, 64]}	tensor(-0.7553)
{'layer0_row43': [0, 43]}	tensor(-0.7545)
{'layer0_row217': [0, 217]}	tensor(-0.7515)
{'layer0_row63': [0, 63]}	tensor(-0.7486)
{'layer0_row53': [0, 53]}	tensor(-0.7462)
{'layer0_row271': [0, 271]}	tensor(-0.7427)
{'layer0_row251': [0, 251]}	tensor(-0.7397)
{'layer0_row77': [0, 77]}	tensor(-0.7364)
{'layer0_row210': [0, 210]}	tensor(-0.7336)
{'layer0_row211': [0, 211]}	tensor(-0.7317)
{'layer1_row44': [1, 44]}	tensor(-0.7279)
{'layer1_row77': [1, 77]}	tensor(-0.7277)
{'layer0_row9': [0, 9]}	tensor(-0.7261)
{'layer0_row156': [0, 156]}	tensor(-0.7232)
{'layer1_row62': [1, 62]}	tensor(-0.7219)
{'layer0_row68': [0, 68]}	tensor(-0.7198)
{'layer0_row198': [0, 198]}	tensor(-0.7173)
{'layer0_row2': [0, 2]}	tensor(-0.7142)
{'layer1_row67': [1, 67]}	tensor(-0.7117)
{'layer1_row72': [1, 72]}	tensor(-0.7100)
{'layer0_row259': [0, 259]}	tensor(-0.7097)
{'layer0_row253': [0, 253]}	tensor(-0.7065)
{'layer0_row244': [0, 244]}	tensor(-0.7039)
{'layer0_row209': [0, 209]}	tensor(-0.7010)
{'layer0_row55': [0, 55]}	tensor(-0.6979)
{'layer0_row34': [0, 34]}	tensor(-0.6949)
{'layer1_row54': [1, 54]}	tensor(-0.6922)
{'layer0_row280': [0, 280]}	tensor(-0.6914)
{'layer0_row59': [0, 59]}	tensor(-0.6890)
{'layer0_row243': [0, 243]}	tensor(-0.6856)
{'layer1_row86': [1, 86]}	tensor(-0.6834)
{'layer0_row289': [0, 289]}	tensor(-0.6824)
{'layer0_row230': [0, 230]}	tensor(-0.6792)
{'layer1_row80': [1, 80]}	tensor(-0.6757)
{'layer1_row31': [1, 31]}	tensor(-0.6750)
{'layer0_row240': [0, 240]}	tensor(-0.6745)
{'layer0_row97': [0, 97]}	tensor(-0.6718)
{'layer1_row22': [1, 22]}	tensor(-0.6692)
{'layer0_row143': [0, 143]}	tensor(-0.6683)
{'layer0_row175': [0, 175]}	tensor(-0.6653)
{'layer0_row66': [0, 66]}	tensor(-0.6627)
{'layer1_row51': [1, 51]}	tensor(-0.6599)
{'layer0_row45': [0, 45]}	tensor(-0.6590)
{'layer0_row227': [0, 227]}	tensor(-0.6564)
{'layer0_row144': [0, 144]}	tensor(-0.6532)
{'layer0_row213': [0, 213]}	tensor(-0.6503)
{'layer0_row75': [0, 75]}	tensor(-0.6477)
{'layer0_row260': [0, 260]}	tensor(-0.6443)
{'layer0_row85': [0, 85]}	tensor(-0.6412)
{'layer1_row74': [1, 74]}	tensor(-0.6391)
{'layer1_row35': [1, 35]}	tensor(-0.6376)
{'layer0_row88': [0, 88]}	tensor(-0.6373)
{'layer1_row85': [1, 85]}	tensor(-0.6341)
{'layer0_row26': [0, 26]}	tensor(-0.6334)
{'layer0_row72': [0, 72]}	tensor(-0.6298)
{'layer0_row180': [0, 180]}	tensor(-0.6281)
{'layer0_row31': [0, 31]}	tensor(-0.6251)
{'layer0_row130': [0, 130]}	tensor(-0.6224)
{'layer0_row242': [0, 242]}	tensor(-0.6192)
{'layer0_row265': [0, 265]}	tensor(-0.6164)
{'layer0_row41': [0, 41]}	tensor(-0.6134)
{'layer1_row46': [1, 46]}	tensor(-0.6109)
{'layer0_row91': [0, 91]}	tensor(-0.6097)
{'layer0_row258': [0, 258]}	tensor(-0.6070)
{'layer0_row177': [0, 177]}	tensor(-0.6049)
{'layer0_row225': [0, 225]}	tensor(-0.6018)
{'layer0_row126': [0, 126]}	tensor(-0.5996)
{'layer0_row127': [0, 127]}	tensor(-0.5958)
{'layer0_row123': [0, 123]}	tensor(-0.5933)
{'layer0_row248': [0, 248]}	tensor(-0.5895)
{'layer1_row33': [1, 33]}	tensor(-0.5873)
{'layer0_row79': [0, 79]}	tensor(-0.5868)
{'layer0_row10': [0, 10]}	tensor(-0.5833)
{'layer0_row65': [0, 65]}	tensor(-0.5807)
{'layer1_row45': [1, 45]}	tensor(-0.5783)
{'layer0_row115': [0, 115]}	tensor(-0.5778)
{'layer0_row119': [0, 119]}	tensor(-0.5745)
{'layer1_row49': [1, 49]}	tensor(-0.5714)
{'layer0_row284': [0, 284]}	tensor(-0.5710)
{'layer0_row64': [0, 64]}	tensor(-0.5685)
{'layer0_row92': [0, 92]}	tensor(-0.5650)
{'layer1_row34': [1, 34]}	tensor(-0.5624)
{'layer0_row162': [0, 162]}	tensor(-0.5622)
{'layer0_row154': [0, 154]}	tensor(-0.5590)
{'layer1_row30': [1, 30]}	tensor(-0.5564)
{'layer0_row220': [0, 220]}	tensor(-0.5559)
{'layer0_row74': [0, 74]}	tensor(-0.5531)
{'layer0_row106': [0, 106]}	tensor(-0.5502)
{'layer0_row203': [0, 203]}	tensor(-0.5471)
{'layer0_row37': [0, 37]}	tensor(-0.5443)
{'layer0_row183': [0, 183]}	tensor(-0.5413)
{'layer0_row165': [0, 165]}	tensor(-0.5386)
{'layer0_row181': [0, 181]}	tensor(-0.5355)
{'layer0_row205': [0, 205]}	tensor(-0.5332)
{'layer1_row61': [1, 61]}	tensor(-0.5298)
{'layer0_row268': [0, 268]}	tensor(-0.5295)
{'layer0_row32': [0, 32]}	tensor(-0.5271)
{'layer1_row92': [1, 92]}	tensor(-0.5239)
{'layer0_row12': [0, 12]}	tensor(-0.5234)
{'layer0_row231': [0, 231]}	tensor(-0.5205)
{'layer0_row103': [0, 103]}	tensor(-0.5176)
{'layer1_row36': [1, 36]}	tensor(-0.5150)
{'layer0_row167': [0, 167]}	tensor(-0.5143)
{'layer0_row89': [0, 89]}	tensor(-0.5114)
{'layer0_row273': [0, 273]}	tensor(-0.5082)
{'layer1_row84': [1, 84]}	tensor(-0.5055)
{'layer1_row56': [1, 56]}	tensor(-0.5051)
{'layer1_row18': [1, 18]}	tensor(-0.5045)
{'layer0_row170': [0, 170]}	tensor(-0.5036)
{'layer0_row100': [0, 100]}	tensor(-0.5008)
{'layer0_row47': [0, 47]}	tensor(-0.4982)
{'layer0_row221': [0, 221]}	tensor(-0.4949)
{'layer0_row206': [0, 206]}	tensor(-0.4928)
{'layer0_row256': [0, 256]}	tensor(-0.4894)
{'layer0_row293': [0, 293]}	tensor(-0.4869)
{'layer0_row113': [0, 113]}	tensor(-0.4843)
{'layer0_row163': [0, 163]}	tensor(-0.4813)
{'layer0_row272': [0, 272]}	tensor(-0.4786)
{'layer0_row159': [0, 159]}	tensor(-0.4750)
{'layer1_row73': [1, 73]}	tensor(-0.4725)
{'layer0_row226': [0, 226]}	tensor(-0.4724)
{'layer0_row188': [0, 188]}	tensor(-0.4696)
{'layer0_row269': [0, 269]}	tensor(-0.4665)
{'layer0_row7': [0, 7]}	tensor(-0.4633)
{'layer0_row201': [0, 201]}	tensor(-0.4610)
{'layer1_row83': [1, 83]}	tensor(-0.4581)
{'layer0_row237': [0, 237]}	tensor(-0.4576)
{'layer0_row241': [0, 241]}	tensor(-0.4543)
{'layer0_row264': [0, 264]}	tensor(-0.4519)
{'layer0_row145': [0, 145]}	tensor(-0.4494)
{'layer0_row262': [0, 262]}	tensor(-0.4464)
{'layer1_row93': [1, 93]}	tensor(-0.4435)
