Action	Reward
{'layer0_row186': [0, 186]}	tensor(-0.9141)
{'layer0_row229': [0, 229]}	tensor(-0.9168)
{'layer0_row119': [0, 119]}	tensor(-0.9206)
{'layer0_row92': [0, 92]}	tensor(-0.9225)
{'layer0_row246': [0, 246]}	tensor(-0.9251)
{'layer1_row93': [1, 93]}	tensor(-0.9296)
{'layer1_row78': [1, 78]}	tensor(-0.9302)
{'layer1_row26': [1, 26]}	tensor(-0.9322)
{'layer0_row131': [0, 131]}	tensor(-0.9326)
{'layer0_row55': [0, 55]}	tensor(-0.9354)
{'layer0_row194': [0, 194]}	tensor(-0.9393)
{'layer1_row58': [1, 58]}	tensor(-0.9423)
{'layer1_row66': [1, 66]}	tensor(-0.9421)
{'layer0_row204': [0, 204]}	tensor(-0.9443)
{'layer0_row249': [0, 249]}	tensor(-0.9473)
{'layer0_row150': [0, 150]}	tensor(-0.9510)
{'layer0_row12': [0, 12]}	tensor(-0.9539)
{'layer0_row171': [0, 171]}	tensor(-0.9574)
{'layer1_row47': [1, 47]}	tensor(-0.9605)
{'layer0_row94': [0, 94]}	tensor(-0.9616)
{'layer0_row25': [0, 25]}	tensor(-0.9652)
{'layer0_row163': [0, 163]}	tensor(-0.9679)
{'layer0_row285': [0, 285]}	tensor(-0.9713)
{'layer0_row267': [0, 267]}	tensor(-0.9754)
{'layer0_row31': [0, 31]}	tensor(-0.9796)
{'layer1_row34': [1, 34]}	tensor(-0.9812)
{'layer0_row135': [0, 135]}	tensor(-0.9831)
{'layer1_row48': [1, 48]}	tensor(-0.9861)
{'layer0_row100': [0, 100]}	tensor(-0.9876)
{'layer0_row158': [0, 158]}	tensor(-0.9914)
{'layer0_row164': [0, 164]}	tensor(-0.9954)
{'layer0_row228': [0, 228]}	tensor(-0.9986)
{'layer1_row23': [1, 23]}	tensor(-1.0028)
{'layer0_row190': [0, 190]}	tensor(-1.0040)
{'layer0_row16': [0, 16]}	tensor(-1.0066)
{'layer1_row94': [1, 94]}	tensor(-1.0108)
{'layer0_row122': [0, 122]}	tensor(-1.0118)
{'layer0_row257': [0, 257]}	tensor(-1.0152)
{'layer0_row288': [0, 288]}	tensor(-1.0190)
{'layer0_row251': [0, 251]}	tensor(-1.0231)
{'layer0_row51': [0, 51]}	tensor(-1.0278)
{'layer0_row140': [0, 140]}	tensor(-1.0301)
{'layer0_row24': [0, 24]}	tensor(-1.0345)
{'layer0_row5': [0, 5]}	tensor(-1.0379)
{'layer1_row97': [1, 97]}	tensor(-1.0414)
{'layer0_row127': [0, 127]}	tensor(-1.0437)
{'layer0_row291': [0, 291]}	tensor(-1.0469)
{'layer0_row297': [0, 297]}	tensor(-1.0512)
{'layer0_row252': [0, 252]}	tensor(-1.0549)
{'layer0_row99': [0, 99]}	tensor(-1.0589)
{'layer0_row97': [0, 97]}	tensor(-1.0634)
{'layer1_row0': [1, 0]}	tensor(-1.0681)
{'layer0_row77': [0, 77]}	tensor(-1.0689)
{'layer0_row191': [0, 191]}	tensor(-1.0723)
{'layer0_row196': [0, 196]}	tensor(-1.0761)
{'layer0_row47': [0, 47]}	tensor(-1.0813)
{'layer1_row63': [1, 63]}	tensor(-1.0851)
{'layer0_row2': [0, 2]}	tensor(-1.0873)
{'layer0_row107': [0, 107]}	tensor(-1.0914)
{'layer1_row37': [1, 37]}	tensor(-1.0953)
{'layer0_row230': [0, 230]}	tensor(-1.0969)
{'layer0_row149': [0, 149]}	tensor(-1.1012)
{'layer0_row109': [0, 109]}	tensor(-1.1055)
{'layer0_row292': [0, 292]}	tensor(-1.1097)
{'layer0_row287': [0, 287]}	tensor(-1.1140)
{'layer0_row192': [0, 192]}	tensor(-1.1191)
{'layer1_row5': [1, 5]}	tensor(-1.1221)
{'layer0_row38': [0, 38]}	tensor(-1.1241)
{'layer1_row38': [1, 38]}	tensor(-1.1290)
{'layer0_row283': [0, 283]}	tensor(-1.1303)
{'layer0_row206': [0, 206]}	tensor(-1.1346)
{'layer0_row247': [0, 247]}	tensor(-1.1389)
{'layer0_row290': [0, 290]}	tensor(-1.1445)
{'layer1_row16': [1, 16]}	tensor(-1.1488)
{'layer1_row64': [1, 64]}	tensor(-1.1498)
{'layer0_row255': [0, 255]}	tensor(-1.1514)
{'layer0_row296': [0, 296]}	tensor(-1.1568)
{'layer0_row72': [0, 72]}	tensor(-1.1607)
{'layer0_row139': [0, 139]}	tensor(-1.1657)
{'layer0_row4': [0, 4]}	tensor(-1.1707)
{'layer0_row212': [0, 212]}	tensor(-1.1756)
{'layer0_row156': [0, 156]}	tensor(-1.1800)
{'layer0_row27': [0, 27]}	tensor(-1.1843)
{'layer0_row270': [0, 270]}	tensor(-1.1900)
{'layer0_row241': [0, 241]}	tensor(-1.1956)
{'layer0_row43': [0, 43]}	tensor(-1.1999)
{'layer0_row275': [0, 275]}	tensor(-1.2062)
{'layer0_row227': [0, 227]}	tensor(-1.2104)
{'layer0_row128': [0, 128]}	tensor(-1.2158)
{'layer0_row133': [0, 133]}	tensor(-1.2214)
{'layer0_row217': [0, 217]}	tensor(-1.2278)
{'layer0_row299': [0, 299]}	tensor(-1.2325)
{'layer0_row88': [0, 88]}	tensor(-1.2371)
{'layer0_row76': [0, 76]}	tensor(-1.2433)
{'layer0_row111': [0, 111]}	tensor(-1.2472)
{'layer0_row218': [0, 218]}	tensor(-1.2529)
{'layer0_row129': [0, 129]}	tensor(-1.2596)
{'layer0_row248': [0, 248]}	tensor(-1.2657)
{'layer1_row25': [1, 25]}	tensor(-1.2711)
{'layer0_row148': [0, 148]}	tensor(-1.2722)
{'layer0_row53': [0, 53]}	tensor(-1.2783)
{'layer0_row60': [0, 60]}	tensor(-1.2838)
{'layer0_row123': [0, 123]}	tensor(-1.2913)
{'layer0_row271': [0, 271]}	tensor(-1.2960)
{'layer0_row169': [0, 169]}	tensor(-1.3026)
{'layer0_row9': [0, 9]}	tensor(-1.3083)
{'layer0_row68': [0, 68]}	tensor(-1.3144)
{'layer0_row198': [0, 198]}	tensor(-1.3214)
{'layer1_row67': [1, 67]}	tensor(-1.3267)
{'layer1_row72': [1, 72]}	tensor(-1.3283)
{'layer0_row235': [0, 235]}	tensor(-1.3302)
{'layer0_row259': [0, 259]}	tensor(-1.3348)
{'layer0_row184': [0, 184]}	tensor(-1.3429)
{'layer0_row253': [0, 253]}	tensor(-1.3490)
{'layer0_row244': [0, 244]}	tensor(-1.3553)
{'layer0_row209': [0, 209]}	tensor(-1.3613)
{'layer0_row34': [0, 34]}	tensor(-1.3694)
{'layer1_row54': [1, 54]}	tensor(-1.3763)
{'layer0_row280': [0, 280]}	tensor(-1.3783)
{'layer0_row59': [0, 59]}	tensor(-1.3837)
{'layer0_row243': [0, 243]}	tensor(-1.3912)
{'layer1_row86': [1, 86]}	tensor(-1.3989)
{'layer0_row289': [0, 289]}	tensor(-1.3987)
{'layer1_row80': [1, 80]}	tensor(-1.4063)
{'layer0_row29': [0, 29]}	tensor(-1.4083)
{'layer1_row31': [1, 31]}	tensor(-1.4139)
{'layer0_row240': [0, 240]}	tensor(-1.4163)
{'layer1_row22': [1, 22]}	tensor(-1.4232)
{'layer0_row143': [0, 143]}	tensor(-1.4261)
{'layer0_row175': [0, 175]}	tensor(-1.4326)
{'layer0_row66': [0, 66]}	tensor(-1.4406)
{'layer1_row51': [1, 51]}	tensor(-1.4476)
{'layer0_row45': [0, 45]}	tensor(-1.4489)
{'layer0_row11': [0, 11]}	tensor(-1.4582)
{'layer0_row144': [0, 144]}	tensor(-1.4632)
{'layer0_row268': [0, 268]}	tensor(-1.4723)
{'layer0_row213': [0, 213]}	tensor(-1.4789)
{'layer0_row75': [0, 75]}	tensor(-1.4858)
{'layer1_row74': [1, 74]}	tensor(-1.4947)
{'layer1_row35': [1, 35]}	tensor(-1.4963)
{'layer1_row57': [1, 57]}	tensor(-1.5002)
{'layer0_row121': [0, 121]}	tensor(-1.5012)
{'layer0_row137': [0, 137]}	tensor(-1.5074)
{'layer1_row85': [1, 85]}	tensor(-1.5167)
{'layer0_row26': [0, 26]}	tensor(-1.5187)
{'layer0_row180': [0, 180]}	tensor(-1.5270)
{'layer0_row130': [0, 130]}	tensor(-1.5352)
{'layer1_row33': [1, 33]}	tensor(-1.5435)
{'layer0_row274': [0, 274]}	tensor(-1.5440)
{'layer0_row10': [0, 10]}	tensor(-1.5533)
{'layer0_row65': [0, 65]}	tensor(-1.5600)
{'layer1_row45': [1, 45]}	tensor(-1.5699)
{'layer1_row49': [1, 49]}	tensor(-1.5727)
{'layer0_row284': [0, 284]}	tensor(-1.5743)
{'layer0_row64': [0, 64]}	tensor(-1.5841)
{'layer0_row162': [0, 162]}	tensor(-1.5914)
{'layer0_row85': [0, 85]}	tensor(-1.6007)
{'layer0_row154': [0, 154]}	tensor(-1.6097)
{'layer0_row120': [0, 120]}	tensor(-1.6194)
{'layer1_row30': [1, 30]}	tensor(-1.6290)
{'layer0_row225': [0, 225]}	tensor(-1.6302)
{'layer0_row220': [0, 220]}	tensor(-1.6392)
{'layer0_row250': [0, 250]}	tensor(-1.6499)
{'layer0_row74': [0, 74]}	tensor(-1.6576)
{'layer0_row106': [0, 106]}	tensor(-1.6672)
{'layer0_row203': [0, 203]}	tensor(-1.6791)
{'layer0_row37': [0, 37]}	tensor(-1.6884)
{'layer0_row211': [0, 211]}	tensor(-1.6965)
{'layer0_row231': [0, 231]}	tensor(-1.7072)
{'layer1_row36': [1, 36]}	tensor(-1.7174)
{'layer0_row167': [0, 167]}	tensor(-1.7194)
{'layer0_row165': [0, 165]}	tensor(-1.7321)
{'layer0_row93': [0, 93]}	tensor(-1.7412)
{'layer0_row89': [0, 89]}	tensor(-1.7527)
{'layer1_row56': [1, 56]}	tensor(-1.7616)
{'layer1_row18': [1, 18]}	tensor(-1.7646)
{'layer0_row86': [0, 86]}	tensor(-1.7670)
{'layer0_row170': [0, 170]}	tensor(-1.7780)
{'layer0_row159': [0, 159]}	tensor(-1.7902)
{'layer1_row73': [1, 73]}	tensor(-1.8010)
{'layer0_row293': [0, 293]}	tensor(-1.8031)
{'layer0_row226': [0, 226]}	tensor(-1.8151)
{'layer0_row188': [0, 188]}	tensor(-1.8251)
{'layer0_row7': [0, 7]}	tensor(-1.8353)
{'layer0_row221': [0, 221]}	tensor(-1.8486)
{'layer0_row294': [0, 294]}	tensor(-1.8611)
{'layer1_row55': [1, 55]}	tensor(-1.8726)
{'layer0_row96': [0, 96]}	tensor(-1.8771)
{'layer0_row264': [0, 264]}	tensor(-1.8868)
{'layer1_row20': [1, 20]}	tensor(-1.8988)
{'layer0_row69': [0, 69]}	tensor(-1.9029)
{'layer1_row13': [1, 13]}	tensor(-1.9156)
{'layer0_row61': [0, 61]}	tensor(-1.9171)
{'layer0_row176': [0, 176]}	tensor(-1.9306)
{'layer0_row298': [0, 298]}	tensor(-1.9433)
{'layer1_row82': [1, 82]}	tensor(-1.9565)
{'layer1_row4': [1, 4]}	tensor(-1.9570)
{'layer0_row6': [0, 6]}	tensor(-1.9615)
{'layer0_row70': [0, 70]}	tensor(-1.9739)
{'layer0_row281': [0, 281]}	tensor(-1.9886)
{'layer0_row178': [0, 178]}	tensor(-2.0012)
{'layer0_row113': [0, 113]}	tensor(-2.0161)
{'layer0_row19': [0, 19]}	tensor(-2.0293)
{'layer0_row118': [0, 118]}	tensor(-2.0448)
{'layer0_row278': [0, 278]}	tensor(-2.0586)
{'layer0_row157': [0, 157]}	tensor(-2.0736)
{'layer0_row152': [0, 152]}	tensor(-2.0876)
{'layer1_row99': [1, 99]}	tensor(-2.1003)
{'layer1_row52': [1, 52]}	tensor(-2.1061)
{'layer1_row70': [1, 70]}	tensor(-2.1086)
{'layer1_row39': [1, 39]}	tensor(-2.1125)
{'layer0_row189': [0, 189]}	tensor(-2.1149)
{'layer0_row79': [0, 79]}	tensor(-2.1292)
{'layer0_row78': [0, 78]}	tensor(-2.1464)
{'layer0_row103': [0, 103]}	tensor(-2.1608)
{'layer0_row50': [0, 50]}	tensor(-2.1787)
{'layer0_row232': [0, 232]}	tensor(-2.1937)
{'layer1_row76': [1, 76]}	tensor(-2.2103)
{'layer1_row9': [1, 9]}	tensor(-2.2149)
{'layer1_row19': [1, 19]}	tensor(-2.2155)
{'layer1_row29': [1, 29]}	tensor(-2.2196)
{'layer0_row105': [0, 105]}	tensor(-2.2220)
{'layer0_row201': [0, 201]}	tensor(-2.2387)
{'layer0_row90': [0, 90]}	tensor(-2.2547)
{'layer1_row62': [1, 62]}	tensor(-2.2735)
{'layer1_row87': [1, 87]}	tensor(-2.2786)
{'layer0_row151': [0, 151]}	tensor(-2.2794)
{'layer0_row277': [0, 277]}	tensor(-2.2986)
{'layer0_row48': [0, 48]}	tensor(-2.3162)
{'layer0_row104': [0, 104]}	tensor(-2.3352)
{'layer0_row62': [0, 62]}	tensor(-2.3532)
{'layer0_row207': [0, 207]}	tensor(-2.3698)
{'layer0_row208': [0, 208]}	tensor(-2.3924)
{'layer0_row124': [0, 124]}	tensor(-2.4093)
{'layer0_row58': [0, 58]}	tensor(-2.4304)
{'layer0_row168': [0, 168]}	tensor(-2.4519)
{'layer0_row83': [0, 83]}	tensor(-2.4706)
{'layer0_row147': [0, 147]}	tensor(-2.4939)
{'layer0_row146': [0, 146]}	tensor(-2.5153)
{'layer0_row254': [0, 254]}	tensor(-2.5370)
{'layer0_row238': [0, 238]}	tensor(-2.5568)
{'layer0_row200': [0, 200]}	tensor(-2.5832)
{'layer1_row15': [1, 15]}	tensor(-2.6041)
{'layer0_row173': [0, 173]}	tensor(-2.6060)
{'layer0_row84': [0, 84]}	tensor(-2.6305)
{'layer0_row8': [0, 8]}	tensor(-2.6559)
{'layer1_row69': [1, 69]}	tensor(-2.6761)
{'layer0_row87': [0, 87]}	tensor(-2.6827)
{'layer0_row177': [0, 177]}	tensor(-2.7062)
{'layer1_row75': [1, 75]}	tensor(-2.7338)
{'layer0_row126': [0, 126]}	tensor(-2.7349)
{'layer0_row160': [0, 160]}	tensor(-2.7619)
{'layer0_row112': [0, 112]}	tensor(-2.7880)
