Action	Reward
{'layer0_row249': [0, 249]}	tensor(-0.8242)
{'layer0_row94': [0, 94]}	tensor(-0.8209)
{'layer0_row158': [0, 158]}	tensor(-0.8184)
{'layer1_row53': [1, 53]}	tensor(-0.8163)
{'layer0_row164': [0, 164]}	tensor(-0.8144)
{'layer0_row246': [0, 246]}	tensor(-0.8118)
{'layer1_row33': [1, 33]}	tensor(-0.8109)
{'layer0_row228': [0, 228]}	tensor(-0.8088)
{'layer0_row125': [0, 125]}	tensor(-0.8057)
{'layer0_row190': [0, 190]}	tensor(-0.8038)
{'layer0_row122': [0, 122]}	tensor(-0.8002)
{'layer0_row257': [0, 257]}	tensor(-0.7971)
{'layer0_row97': [0, 97]}	tensor(-0.7951)
{'layer0_row292': [0, 292]}	tensor(-0.7925)
{'layer0_row192': [0, 192]}	tensor(-0.7895)
{'layer1_row5': [1, 5]}	tensor(-0.7871)
{'layer0_row38': [0, 38]}	tensor(-0.7871)
{'layer0_row126': [0, 126]}	tensor(-0.7836)
{'layer1_row38': [1, 38]}	tensor(-0.7803)
{'layer1_row47': [1, 47]}	tensor(-0.7802)
{'layer1_row64': [1, 64]}	tensor(-0.7795)
{'layer0_row43': [0, 43]}	tensor(-0.7781)
{'layer0_row217': [0, 217]}	tensor(-0.7749)
{'layer0_row99': [0, 99]}	tensor(-0.7720)
{'layer0_row53': [0, 53]}	tensor(-0.7700)
{'layer0_row271': [0, 271]}	tensor(-0.7671)
{'layer0_row169': [0, 169]}	tensor(-0.7650)
{'layer0_row251': [0, 251]}	tensor(-0.7619)
{'layer0_row77': [0, 77]}	tensor(-0.7580)
{'layer0_row9': [0, 9]}	tensor(-0.7560)
{'layer0_row68': [0, 68]}	tensor(-0.7526)
{'layer0_row198': [0, 198]}	tensor(-0.7496)
{'layer0_row2': [0, 2]}	tensor(-0.7468)
{'layer1_row67': [1, 67]}	tensor(-0.7452)
{'layer1_row72': [1, 72]}	tensor(-0.7436)
{'layer0_row259': [0, 259]}	tensor(-0.7431)
{'layer0_row253': [0, 253]}	tensor(-0.7402)
{'layer1_row51': [1, 51]}	tensor(-0.7392)
{'layer0_row42': [0, 42]}	tensor(-0.7376)
{'layer0_row244': [0, 244]}	tensor(-0.7353)
{'layer1_row23': [1, 23]}	tensor(-0.7315)
{'layer1_row57': [1, 57]}	tensor(-0.7313)
{'layer0_row209': [0, 209]}	tensor(-0.7303)
{'layer0_row55': [0, 55]}	tensor(-0.7273)
{'layer0_row34': [0, 34]}	tensor(-0.7256)
{'layer1_row54': [1, 54]}	tensor(-0.7225)
{'layer0_row280': [0, 280]}	tensor(-0.7210)
{'layer0_row59': [0, 59]}	tensor(-0.7180)
{'layer0_row243': [0, 243]}	tensor(-0.7151)
{'layer1_row86': [1, 86]}	tensor(-0.7129)
{'layer0_row299': [0, 299]}	tensor(-0.7115)
{'layer0_row289': [0, 289]}	tensor(-0.7096)
{'layer0_row230': [0, 230]}	tensor(-0.7069)
{'layer1_row80': [1, 80]}	tensor(-0.7035)
{'layer0_row29': [0, 29]}	tensor(-0.7033)
{'layer1_row31': [1, 31]}	tensor(-0.6991)
{'layer0_row240': [0, 240]}	tensor(-0.6998)
{'layer1_row22': [1, 22]}	tensor(-0.6963)
{'layer0_row143': [0, 143]}	tensor(-0.6958)
{'layer0_row175': [0, 175]}	tensor(-0.6929)
{'layer0_row66': [0, 66]}	tensor(-0.6910)
{'layer0_row45': [0, 45]}	tensor(-0.6886)
{'layer0_row227': [0, 227]}	tensor(-0.6853)
{'layer1_row24': [1, 24]}	tensor(-0.6833)
{'layer0_row144': [0, 144]}	tensor(-0.6817)
{'layer0_row213': [0, 213]}	tensor(-0.6793)
{'layer0_row75': [0, 75]}	tensor(-0.6760)
{'layer1_row35': [1, 35]}	tensor(-0.6738)
{'layer1_row74': [1, 74]}	tensor(-0.6738)
{'layer0_row88': [0, 88]}	tensor(-0.6726)
{'layer1_row85': [1, 85]}	tensor(-0.6696)
{'layer1_row89': [1, 89]}	tensor(-0.6697)
{'layer0_row26': [0, 26]}	tensor(-0.6684)
{'layer0_row72': [0, 72]}	tensor(-0.6650)
{'layer0_row180': [0, 180]}	tensor(-0.6622)
{'layer0_row172': [0, 172]}	tensor(-0.6592)
{'layer0_row31': [0, 31]}	tensor(-0.6572)
{'layer1_row26': [1, 26]}	tensor(-0.6544)
{'layer0_row130': [0, 130]}	tensor(-0.6536)
{'layer0_row127': [0, 127]}	tensor(-0.6511)
{'layer0_row123': [0, 123]}	tensor(-0.6487)
{'layer0_row248': [0, 248]}	tensor(-0.6450)
{'layer0_row105': [0, 105]}	tensor(-0.6436)
{'layer0_row10': [0, 10]}	tensor(-0.6407)
{'layer0_row65': [0, 65]}	tensor(-0.6376)
{'layer1_row45': [1, 45]}	tensor(-0.6356)
{'layer0_row238': [0, 238]}	tensor(-0.6343)
{'layer1_row49': [1, 49]}	tensor(-0.6321)
{'layer0_row284': [0, 284]}	tensor(-0.6309)
{'layer0_row64': [0, 64]}	tensor(-0.6282)
{'layer0_row162': [0, 162]}	tensor(-0.6263)
{'layer0_row85': [0, 85]}	tensor(-0.6219)
{'layer0_row20': [0, 20]}	tensor(-0.6208)
{'layer0_row161': [0, 161]}	tensor(-0.6177)
{'layer0_row154': [0, 154]}	tensor(-0.6147)
{'layer0_row120': [0, 120]}	tensor(-0.6119)
{'layer1_row30': [1, 30]}	tensor(-0.6096)
{'layer0_row225': [0, 225]}	tensor(-0.6086)
{'layer0_row220': [0, 220]}	tensor(-0.6055)
{'layer0_row74': [0, 74]}	tensor(-0.6033)
{'layer0_row106': [0, 106]}	tensor(-0.6005)
{'layer0_row203': [0, 203]}	tensor(-0.5983)
{'layer0_row229': [0, 229]}	tensor(-0.5954)
{'layer0_row37': [0, 37]}	tensor(-0.5935)
{'layer0_row211': [0, 211]}	tensor(-0.5901)
{'layer0_row235': [0, 235]}	tensor(-0.5876)
{'layer0_row268': [0, 268]}	tensor(-0.5844)
{'layer0_row231': [0, 231]}	tensor(-0.5819)
{'layer1_row36': [1, 36]}	tensor(-0.5795)
{'layer0_row167': [0, 167]}	tensor(-0.5785)
{'layer0_row165': [0, 165]}	tensor(-0.5763)
{'layer0_row93': [0, 93]}	tensor(-0.5739)
{'layer0_row89': [0, 89]}	tensor(-0.5712)
{'layer1_row56': [1, 56]}	tensor(-0.5676)
{'layer1_row18': [1, 18]}	tensor(-0.5673)
{'layer0_row170': [0, 170]}	tensor(-0.5672)
{'layer0_row100': [0, 100]}	tensor(-0.5641)
{'layer0_row159': [0, 159]}	tensor(-0.5623)
{'layer1_row73': [1, 73]}	tensor(-0.5595)
{'layer0_row293': [0, 293]}	tensor(-0.5582)
{'layer0_row226': [0, 226]}	tensor(-0.5563)
{'layer0_row188': [0, 188]}	tensor(-0.5529)
{'layer0_row7': [0, 7]}	tensor(-0.5506)
{'layer0_row241': [0, 241]}	tensor(-0.5477)
{'layer0_row139': [0, 139]}	tensor(-0.5448)
{'layer0_row221': [0, 221]}	tensor(-0.5427)
{'layer0_row119': [0, 119]}	tensor(-0.5395)
{'layer0_row294': [0, 294]}	tensor(-0.5372)
{'layer1_row55': [1, 55]}	tensor(-0.5348)
{'layer0_row218': [0, 218]}	tensor(-0.5339)
{'layer0_row283': [0, 283]}	tensor(-0.5314)
{'layer0_row133': [0, 133]}	tensor(-0.5278)
{'layer0_row96': [0, 96]}	tensor(-0.5255)
{'layer0_row11': [0, 11]}	tensor(-0.5233)
{'layer0_row264': [0, 264]}	tensor(-0.5203)
{'layer1_row20': [1, 20]}	tensor(-0.5175)
{'layer0_row69': [0, 69]}	tensor(-0.5169)
{'layer1_row13': [1, 13]}	tensor(-0.5152)
{'layer0_row6': [0, 6]}	tensor(-0.5143)
{'layer0_row270': [0, 270]}	tensor(-0.5116)
{'layer1_row97': [1, 97]}	tensor(-0.5092)
{'layer0_row8': [0, 8]}	tensor(-0.5080)
{'layer0_row276': [0, 276]}	tensor(-0.5053)
{'layer0_row281': [0, 281]}	tensor(-0.5028)
{'layer0_row109': [0, 109]}	tensor(-0.5002)
{'layer0_row149': [0, 149]}	tensor(-0.4978)
{'layer1_row46': [1, 46]}	tensor(-0.4949)
{'layer0_row178': [0, 178]}	tensor(-0.4941)
{'layer0_row113': [0, 113]}	tensor(-0.4912)
{'layer0_row19': [0, 19]}	tensor(-0.4888)
{'layer0_row250': [0, 250]}	tensor(-0.4863)
{'layer0_row118': [0, 118]}	tensor(-0.4840)
{'layer1_row69': [1, 69]}	tensor(-0.4813)
{'layer0_row247': [0, 247]}	tensor(-0.4800)
{'layer0_row278': [0, 278]}	tensor(-0.4781)
{'layer0_row157': [0, 157]}	tensor(-0.4754)
{'layer1_row34': [1, 34]}	tensor(-0.4728)
{'layer1_row93': [1, 93]}	tensor(-0.4724)
{'layer0_row152': [0, 152]}	tensor(-0.4719)
{'layer1_row52': [1, 52]}	tensor(-0.4689)
{'layer0_row184': [0, 184]}	tensor(-0.4682)
{'layer1_row70': [1, 70]}	tensor(-0.4663)
{'layer1_row39': [1, 39]}	tensor(-0.4653)
{'layer1_row43': [1, 43]}	tensor(-0.4645)
{'layer0_row103': [0, 103]}	tensor(-0.4641)
{'layer0_row191': [0, 191]}	tensor(-0.4616)
{'layer0_row25': [0, 25]}	tensor(-0.4586)
{'layer1_row76': [1, 76]}	tensor(-0.4558)
{'layer1_row29': [1, 29]}	tensor(-0.4556)
{'layer0_row201': [0, 201]}	tensor(-0.4549)
{'layer0_row90': [0, 90]}	tensor(-0.4529)
{'layer1_row62': [1, 62]}	tensor(-0.4498)
{'layer1_row92': [1, 92]}	tensor(-0.4491)
{'layer0_row151': [0, 151]}	tensor(-0.4486)
{'layer1_row42': [1, 42]}	tensor(-0.4459)
{'layer0_row277': [0, 277]}	tensor(-0.4452)
{'layer0_row48': [0, 48]}	tensor(-0.4432)
{'layer0_row104': [0, 104]}	tensor(-0.4401)
{'layer0_row156': [0, 156]}	tensor(-0.4381)
{'layer0_row62': [0, 62]}	tensor(-0.4353)
{'layer0_row207': [0, 207]}	tensor(-0.4332)
{'layer0_row147': [0, 147]}	tensor(-0.4305)
{'layer0_row146': [0, 146]}	tensor(-0.4272)
{'layer1_row0': [1, 0]}	tensor(-0.4241)
{'layer1_row77': [1, 77]}	tensor(-0.4241)
{'layer0_row200': [0, 200]}	tensor(-0.4236)
{'layer1_row15': [1, 15]}	tensor(-0.4210)
{'layer0_row298': [0, 298]}	tensor(-0.4207)
{'layer0_row60': [0, 60]}	tensor(-0.4178)
{'layer0_row131': [0, 131]}	tensor(-0.4154)
{'layer0_row173': [0, 173]}	tensor(-0.4125)
{'layer0_row84': [0, 84]}	tensor(-0.4100)
{'layer0_row177': [0, 177]}	tensor(-0.4075)
{'layer1_row82': [1, 82]}	tensor(-0.4051)
{'layer0_row297': [0, 297]}	tensor(-0.4039)
{'layer0_row18': [0, 18]}	tensor(-0.4017)
{'layer1_row78': [1, 78]}	tensor(-0.3995)
{'layer0_row179': [0, 179]}	tensor(-0.3988)
{'layer0_row266': [0, 266]}	tensor(-0.3962)
{'layer0_row141': [0, 141]}	tensor(-0.3939)
{'layer0_row262': [0, 262]}	tensor(-0.3909)
{'layer0_row267': [0, 267]}	tensor(-0.3878)
{'layer0_row86': [0, 86]}	tensor(-0.3862)
{'layer1_row4': [1, 4]}	tensor(-0.3834)
{'layer0_row134': [0, 134]}	tensor(-0.3833)
{'layer0_row263': [0, 263]}	tensor(-0.3802)
{'layer1_row44': [1, 44]}	tensor(-0.3781)
{'layer0_row30': [0, 30]}	tensor(-0.3773)
{'layer0_row287': [0, 287]}	tensor(-0.3745)
{'layer0_row115': [0, 115]}	tensor(-0.3717)
{'layer0_row132': [0, 132]}	tensor(-0.3697)
{'layer1_row41': [1, 41]}	tensor(-0.3668)
{'layer0_row242': [0, 242]}	tensor(-0.3664)
{'layer1_row7': [1, 7]}	tensor(-0.3641)
{'layer0_row171': [0, 171]}	tensor(-0.3632)
{'layer0_row102': [0, 102]}	tensor(-0.3612)
{'layer1_row58': [1, 58]}	tensor(-0.3585)
{'layer0_row182': [0, 182]}	tensor(-0.3576)
{'layer1_row28': [1, 28]}	tensor(-0.3554)
{'layer1_row50': [1, 50]}	tensor(-0.3549)
{'layer0_row269': [0, 269]}	tensor(-0.3547)
{'layer0_row54': [0, 54]}	tensor(-0.3514)
{'layer0_row296': [0, 296]}	tensor(-0.3490)
{'layer0_row245': [0, 245]}	tensor(-0.3465)
{'layer0_row237': [0, 237]}	tensor(-0.3438)
{'layer0_row67': [0, 67]}	tensor(-0.3419)
{'layer1_row95': [1, 95]}	tensor(-0.3390)
{'layer0_row121': [0, 121]}	tensor(-0.3385)
{'layer0_row168': [0, 168]}	tensor(-0.3362)
{'layer0_row210': [0, 210]}	tensor(-0.3329)
{'layer0_row272': [0, 272]}	tensor(-0.3310)
{'layer0_row196': [0, 196]}	tensor(-0.3282)
{'layer1_row90': [1, 90]}	tensor(-0.3259)
{'layer0_row265': [0, 265]}	tensor(-0.3254)
{'layer1_row17': [1, 17]}	tensor(-0.3225)
{'layer0_row17': [0, 17]}	tensor(-0.3225)
{'layer0_row208': [0, 208]}	tensor(-0.3196)
{'layer0_row124': [0, 124]}	tensor(-0.3172)
{'layer0_row187': [0, 187]}	tensor(-0.3144)
{'layer0_row21': [0, 21]}	tensor(-0.3125)
{'layer0_row145': [0, 145]}	tensor(-0.3102)
{'layer0_row223': [0, 223]}	tensor(-0.3069)
{'layer0_row14': [0, 14]}	tensor(-0.3046)
{'layer0_row61': [0, 61]}	tensor(-0.3023)
{'layer0_row288': [0, 288]}	tensor(-0.2995)
{'layer0_row206': [0, 206]}	tensor(-0.2967)
{'layer0_row212': [0, 212]}	tensor(-0.2946)
